id	lon	lat	b_code
228630	2414	40.9086	56.0157	4
228702	2415	40.5976	56.1492	4
228783	2416	40.8916	56.1444	4
228853	2417	41.0836	56.0819	4
228938	2418	41.2494	56.0433	4
229031	2419	41.1407	56.1966	4
229119	2420	40.9407	56.2628	4
229212	2421	40.6414	56.2537	4
229293	2422	40.4262	56.2048	4
229380	2423	41.4657	56.2412	4
229478	2424	40.6108	56.5302	4
229564	2425	40.4226	56.69	4
229653	2426	40.606	56.6329	4
229742	2427	40.598	56.8028	4
229843	2428	40.4457	56.9668	6
229925	2429	40.713	57.0492	6
230012	2430	40.9745	56.9371	6
230107	2431	40.7537	57.1398	6
230197	2432	40.4678	57.1843	6
230304	2433	40.3701	57.6638	6
230409	2434	40.5556	57.5653	6
230508	2435	40.6037	57.6491	6
230609	2436	40.4527	57.4755	6
230718	2437	40.3882	57.4157	6
230819	2438	40.7083	57.4015	6
230913	2439	40.868	57.3567	6
231008	2440	40.7393	57.5021	6
231099	2441	40.8244	57.7435	6
231192	2442	41.0521	57.9289	6
231304	2443	40.3811	57.7457	6
231397	2444	40.734	57.8395	6
231471	2445	41.5061	57.9412	6
231568	2446	40.6551	58.1029	6
231691	2447	40.461	58.166	6
231788	2448	40.6372	58.2935	6
231905	2449	40.5973	58.3729	6
231999	2450	40.4616	58.5567	6
232116	2451	40.6271	58.5124	6
232224	2452	40.2226	58.662	6
232309	2453	41.2068	58.604	6
232406	2454	41.2263	58.5049	6
232516	2455	41.4589	58.5085	6
232617	2456	41.3914	58.6415	6
232727	2457	41.4083	58.7671	6
232829	2458	40.6315	59.0997	6
232910	2459	40.8661	58.8073	6
233012	2460	41.1702	58.914	6
233141	2461	40.8824	58.9366	6
233265	2462	41.5345	58.865	6
233375	2463	40.9575	59.1467	6
233477	2464	40.6706	59.2291	6
233584	2465	41.1682	59.1931	6
233686	2466	41.157	59.2725	6
233795	2467	40.97	59.2923	6
233917	2468	40.9695	59.3942	6
234039	2469	41.2123	59.4129	6
234135	2470	40.689	59.4953	6
234251	2471	41.5508	59.4278	6
234372	2472	41.5099	59.2583	6
234485	2473	41.2795	59.5454	6
234582	2474	40.9534	59.5707	6
234707	2475	41.0993	59.643	6
234813	2476	41.3788	59.6443	6
234922	2477	41.3183	59.7758	6
235008	2478	40.9915	59.7572	6
235099	2479	41.0007	59.856	6
235183	2480	41.1649	59.8796	6
235283	2481	41.5572	59.867	6
235392	2482	40.6762	59.9492	6
235473	2483	40.848	60.0329	6
235569	2484	40.9223	60.1394	6
235671	2485	41.2471	60.0236	6
235769	2486	41.5443	60.0234	6
235880	2487	41.3623	60.0992	6
235976	2488	41.3713	60.2088	6
236087	2489	41.109	60.2454	6
236196	2490	40.7301	60.3057	6
236299	2491	40.6425	60.1932	6
236377	2492	40.9436	60.3527	6
236474	2493	41.3146	60.3663	6
236576	2494	41.4346	60.5657	6
236660	2495	41.2196	60.4748	6
236742	2496	40.865	60.4653	6
236828	2497	41.2113	60.7045	6
236916	2498	40.8267	60.7325	6
237007	2499	41.1446	60.952	6
237103	2500	40.9597	61.0691	6
237212	2501	41.4217	61.0135	6
237316	2502	41.6332	60.7074	6
237421	2503	41.7573	60.7767	6
237519	2504	41.7738	60.9182	6
237621	2505	41.366	61.1726	6
237716	2506	41.5786	61.2963	6
237821	2507	41.8104	61.4561	6
237920	2508	42.6696	61.6613	6
238029	2509	42.8919	61.5325	6
238127	2510	42.5438	61.5534	6
238232	2511	42.3559	61.5049	6
238327	2512	42.4091	61.44	6
238429	2513	42.1118	61.3112	6
238566	2514	42.6869	61.3754	6
238674	2515	41.9297	61.1499	6
238775	2516	42.1416	61.0742	6
238871	2517	42.0954	60.9994	6
238972	2518	42.3656	60.9535	6
239084	2519	42.3901	61.2471	6
239196	2520	42.8295	61.2423	6
239302	2521	42.8161	61.0657	6
239395	2522	42.0416	60.8441	6
239490	2523	42.4578	60.8236	6
239596	2524	42.7256	60.8022	6
239732	2525	42.5431	60.6488	6
239844	2526	42.7395	60.5923	6
239961	2527	42.0644	60.6491	6
240066	2528	41.8264	60.4906	6
240167	2529	41.7152	60.3908	6
240277	2530	42.2403	60.4993	6
240394	2531	42.5628	60.4441	6
240484	2532	42.0904	60.3237	6
240586	2533	42.3019	60.2437	6
240687	2534	42.2555	60.1791	6
240777	2535	41.6548	60.2224	6
240890	2536	41.8236	60.0937	6
240982	2537	42.508	60.112	6
241105	2538	42.3897	59.9982	6
241183	2539	42.3166	59.9347	6
241279	2540	42.6466	59.8192	6
241389	2541	41.9994	59.8165	6
241485	2542	41.7749	59.9092	6
241603	2543	41.6997	59.5878	6
241695	2544	42.1046	59.645	6
241791	2545	42.4565	59.7193	6
241885	2546	42.4615	59.5267	6
241982	2547	41.7452	59.4493	6
242080	2548	42.1946	59.2861	6
242188	2549	42.3651	59.2039	6
242315	2550	42.1868	59.0772	6
242400	2551	41.5926	58.979	6
242493	2552	41.9001	58.9751	6
242625	2553	41.9955	58.7646	6
242740	2554	42.0383	58.8811	6
242858	2555	42.215	58.7541	6
242971	2556	42.3219	58.982	6
243098	2557	41.7087	58.6772	6
243201	2558	41.886	58.6444	6
243307	2559	42.1946	58.5933	6
243423	2560	41.7591	58.4786	6
243519	2561	42.0012	58.5656	6
243623	2562	42.1759	58.3208	6
243751	2563	42.1646	58.2289	6
243850	2564	42.417	58.478	6
243960	2565	42.2759	58.1128	6
244082	2566	42.4308	58.0109	6
244190	2567	42.1295	58.0445	6
244279	2568	42.1127	57.9327	6
244379	2569	42.3537	57.91	6
244481	2570	41.8952	57.9433	6
244583	2571	41.9021	57.8368	6
244683	2572	42.0906	57.8284	6
244778	2573	41.872	57.5661	6
244884	2574	41.9421	57.7225	6
244991	2575	42.2161	57.7484	6
245104	2576	42.1232	57.5972	6
245198	2577	42.1312	57.4974	6
245287	2578	42.3589	57.4923	6
245383	2579	41.674	57.8088	6
245481	2580	41.6849	57.5071	6
245575	2581	41.8462	57.3793	6
245674	2582	42.0929	57.3789	6
245795	2583	41.9013	57.2725	6
245882	2584	42.0552	57.2443	6
245975	2585	41.6646	57.2415	6
246074	2586	41.6457	57.1349	6
246176	2587	41.89	57.137	6
246275	2588	42.0928	57.1185	6
246372	2589	42.3268	57.3883	6
246492	2590	42.3773	57.2742	6
246597	2591	41.6619	56.9611	6
246699	2592	41.9061	56.9551	6
246793	2593	42.3543	57.1031	6
246896	2594	42.1787	56.9624	6
246997	2595	42.4276	57.0008	6
247101	2596	42.1746	56.8137	6
247189	2597	41.8372	56.8603	6
247279	2598	41.5612	56.8492	4
247383	2599	41.5821	56.6618	4
247495	2600	41.6871	56.763	4
247585	2601	41.8808	56.7658	4
247681	2602	41.8477	56.6793	4
247792	2603	42.1854	56.6518	4
247906	2604	42.3241	56.5494	4
248020	2605	41.8354	56.5458	4
248120	2606	41.6366	56.556	4
248186	2607	41.4674	56.4667	4
248258	2608	41.6396	56.4468	4
248348	2609	41.8061	56.1503	4
248434	2610	41.5883	56.0854	4
248518	2611	41.9588	56.0558	4
248593	2612	42.3567	56.1389	4
248685	2613	42.2645	56.2597	4
248774	2614	42.0515	56.3976	4
248889	2615	41.7492	56.0231	4
248971	2616	42.1474	55.8768	4
249041	2617	42.2278	56.0116	4
249116	2618	42.1981	55.7276	4
249204	2619	42.0617	55.5262	4
249299	2620	42.1355	55.3804	4
249380	2621	42.159	55.2276	4
249457	2622	42.0759	55.0927	4
249541	2623	42.2818	55.0476	4
249624	2624	42.3919	55.1532	4
249712	2625	42.0398	54.6997	4
249804	2626	42.1879	54.7747	4
249878	2627	42.2057	54.8898	4
249963	2628	42.3577	54.8658	4
250047	2629	42.2717	54.6527	4
250130	2630	42.1185	54.5889	4
250221	2631	42.2278	54.5212	4
250292	2632	42.1426	54.4012	4
250378	2633	42.3799	54.3574	4
250464	2634	42.2984	54.3033	4
250557	2635	42.1878	54.2506	4
250644	2636	42.0245	54.2517	4
250713	2637	41.5041	54.4169	4
250788	2638	41.6588	54.423	4
250875	2639	42.1577	54.1237	4
250953	2640	42.0925	54.0377	4
251054	2641	42.1812	53.8314	4
251141	2642	42.0905	53.9443	4
251233	2643	42.3404	53.9425	4
251326	2644	41.693	53.634	4
251413	2645	41.858	53.5934	4
251518	2646	42.0541	53.7027	4
251630	2647	42.3967	53.6268	4
251732	2648	41.9587	53.4673	4
251825	2649	42.3685	53.4599	4
251921	2650	41.7524	53.3759	4
252024	2651	41.7504	53.2719	4
252130	2652	42.1821	53.3447	4
252220	2653	42.3425	53.1793	4
252319	2654	41.813	53.043	4
252399	2655	42.06	53.0776	4
252495	2656	42.1804	52.9567	4
252588	2657	42.3022	52.8242	4
252671	2658	41.9052	52.8562	4
252767	2659	41.7792	52.7838	4
252861	2660	42.051	52.7288	4
252933	2661	41.8906	52.5832	4
253032	2662	42.1013	52.49	4
253123	2663	42.2946	52.4022	4
253227	2664	41.9601	52.336	4
253303	2665	41.7692	52.3966	4
253403	2666	41.8457	52.0715	4
253510	2667	42.128	52.2264	4
253609	2668	42.3937	52.2811	4
253725	2669	42.3221	52.0285	4
253814	2670	42.0761	51.969	4
253892	2671	41.8331	51.896	4
253984	2672	42.1291	51.8696	4
254075	2673	42.4139	51.9139	4
254165	2674	42.2756	51.7538	4
254242	2675	41.837	51.7316	4
254339	2676	41.9837	51.6039	4
254443	2677	41.7811	51.3659	4
254550	2678	42.1463	51.4525	4
254659	2679	42.4851	51.398	8
254763	2680	42.5446	51.509	4
254853	2681	42.3112	51.2264	8
254951	2682	41.9451	51.2318	4
255051	2683	41.8783	51.0501	4
255139	2684	42.1804	51.128	4
255237	2685	42.4048	51.0567	8
255339	2686	42.6773	51.2026	8
255441	2687	43.0592	51.16	8
255524	2688	42.8582	51.0622	8
255609	2689	43.3371	51.1059	8
255731	2690	43.4797	51.1765	8
255844	2691	43.264	51.2882	8
255960	2692	43.1067	51.3158	8
256067	2693	43.4847	51.3722	8
256183	2694	42.7652	51.6217	4
256287	2695	42.9551	51.5523	4
256382	2696	43.0635	51.4462	8
256472	2697	43.3889	51.4787	8
256593	2698	43.2856	51.584	4
256688	2699	43.5039	51.5541	8
256790	2700	43.5549	51.7047	8
256922	2701	42.9679	51.7388	4
257043	2702	42.5946	51.7456	4
257144	2703	42.7726	51.8754	4
257237	2704	43.2292	51.8511	4
257323	2705	43.437	51.7867	4
257431	2706	43.5358	51.9023	4
257528	2707	43.072	51.9693	4
257606	2708	42.8811	51.9719	4
257713	2709	42.6782	52.0804	4
257792	2710	42.9712	52.0931	4
257887	2711	42.7014	52.2392	4
257974	2712	42.9689	52.2384	4
258062	2713	43.369	52.0981	4
258163	2714	43.6919	52.0717	4
258264	2715	43.4013	52.2003	4
258333	2716	42.6258	52.4065	4
258423	2717	42.9374	52.508	4
258509	2718	43.1245	52.4776	4
258606	2719	43.4057	52.3323	4
258686	2720	43.6021	52.4107	4
258797	2721	43.7531	52.2692	4
258903	2722	42.4844	52.6816	4
258998	2723	42.7222	52.6045	4
259089	2724	43.1241	52.5648	4
259169	2725	43.3942	52.7025	4
259264	2726	42.5843	52.9141	4
259345	2727	42.8327	52.8321	4
259452	2728	43.1092	52.776	4
259543	2729	42.594	53.0744	4
259637	2730	42.8445	53.0164	4
259727	2731	43.1253	52.9568	4
259818	2732	43.0706	53.1127	4
259904	2733	42.9103	53.1714	4
259992	2734	42.6218	53.2798	4
260074	2735	42.6176	53.3891	4
260155	2736	42.8397	53.3589	4
260226	2737	43.1333	53.2456	4
260320	2738	43.097	53.3915	4
260416	2739	43.3587	53.3633	4
260502	2740	42.4852	53.5028	4
260588	2741	42.8328	53.5266	4
260689	2742	42.5748	53.6191	4
260780	2743	42.6597	53.5937	4
260816	2744	42.9719	53.5913	4
260911	2745	43.1863	53.627	4
261004	2746	42.9037	53.6925	4
261094	2747	42.6477	53.7403	4
261209	2748	43.1891	53.7855	4
261322	2749	43.3763	53.783	4
261406	2750	42.6826	53.8837	4
261512	2751	42.9287	53.8402	4
261600	2752	43.0701	53.925	4
261689	2753	43.2392	53.9729	4
261807	2754	43.3309	53.8726	4
261932	2755	42.3423	54.1211	4
262034	2756	42.4878	54.0937	4
262119	2757	42.4587	54.173	4
262216	2758	43.0019	54.2466	4
262295	2759	43.1787	54.1407	4
262379	2760	43.3584	54.2605	4
262478	2761	42.4472	54.5899	4
262557	2762	42.5906	54.594	4
262639	2763	42.8851	54.5641	4
262715	2764	43.331	54.4914	4
262804	2765	43.0788	54.3654	4
262884	2766	43.1359	54.6485	4
262967	2767	42.4771	54.4024	4
262998	2768	42.5599	54.7111	4
263077	2769	42.7944	54.806	4
263160	2770	42.7788	54.8948	4
263240	2771	42.9328	54.8856	4
263325	2772	43.0731	54.8563	4
263404	2773	42.9143	54.7069	4
263490	2774	42.7969	55.1073	4
263583	2775	42.9694	55.1234	4
263669	2776	43.1956	55.1022	4
263763	2777	42.7555	55.2676	4
263847	2778	42.4404	55.3191	4
263907	2779	42.9951	55.2661	4
263983	2780	43.2689	55.1986	4
264067	2781	43.0754	55.3589	4
264147	2782	43.2703	55.3422	4
264244	2783	43.408	55.127	4
264326	2784	43.4466	55.2341	4
264403	2785	43.4603	55.3728	4
264488	2786	42.8497	55.4006	4
264564	2787	42.3676	55.5622	4
264645	2788	42.3327	55.4386	4
264723	2789	42.5856	55.5292	4
264803	2790	42.7115	55.5542	4
264883	2791	43.1104	55.5685	4
264954	2792	42.402	55.799	4
265049	2793	42.6104	55.713	4
265137	2794	42.8955	55.7144	4
265219	2795	42.7816	55.823	4
265310	2796	42.5338	55.8992	4
265405	2797	42.6941	55.9464	4
265485	2798	43.0791	55.8661	4
265577	2799	43.2942	55.7242	4
265648	2800	43.3682	55.6173	4
265717	2801	42.683	56.1739	4
265804	2802	42.9507	56.1439	4
265894	2803	43.0861	56.0104	4
265974	2804	43.235	56.0656	4
266067	2805	43.3552	56.2668	4
266147	2806	42.9993	56.2574	4
266248	2807	42.8024	56.5468	4
266340	2808	43.0819	56.5604	4
266443	2809	43.2631	56.5725	4
266542	2810	43.3348	56.402	4
266633	2811	42.9332	56.707	6
266760	2812	42.7491	56.7175	6
266859	2813	42.5781	56.6194	6
266962	2814	42.4629	56.7779	6
267052	2815	42.5651	56.8727	6
267148	2816	42.6761	56.9698	6
267251	2817	42.7944	56.849	6
267346	2818	43.1258	56.8183	6
267446	2819	43.1101	56.9493	6
267540	2820	42.6719	57.0952	6
267644	2821	43.4204	57.004	4
267756	2822	43.402	56.7299	6
267832	2823	42.8891	57.1393	6
267947	2824	43.0439	57.1262	6
268044	2825	42.5751	57.2754	6
268142	2826	42.5918	57.3689	6
268245	2827	43.0405	57.2632	6
268343	2828	43.3342	57.2394	4
268437	2829	43.2918	57.1194	6
268555	2830	43.3688	57.3774	6
268672	2831	42.523	57.6037	6
268751	2832	42.5144	57.6848	6
268831	2833	42.5479	57.4702	6
268936	2834	42.8217	57.507	6
269058	2835	43.079	57.4118	6
269175	2836	43.1621	57.5222	6
269296	2837	43.164	57.6336	6
269400	2838	43.3413	57.5374	6
269507	2839	42.5429	57.7785	6
269621	2840	42.5699	57.8945	6
269731	2841	43.0596	57.7728	6
269837	2842	43.2627	57.744	6
269952	2843	43.1753	57.8784	6
270052	2844	43.3569	57.9382	6
270155	2845	43.1189	58.0243	6
270285	2846	42.8056	58.0092	6
270378	2847	42.5166	58.2256	6
270488	2848	42.6506	58.1066	6
270583	2849	42.9004	58.1116	6
270692	2850	42.8968	58.2085	6
270793	2851	42.708	58.2931	6
270899	2852	43.3591	58.2861	6
271004	2853	43.3572	58.3775	6
271117	2854	43.1572	58.4177	6
271216	2855	42.933	58.3321	6
271334	2856	42.8461	58.4038	6
271454	2857	42.7151	58.3777	6
271565	2858	42.4632	58.4	6
271663	2859	42.653	58.731	6
271746	2860	42.458	58.7786	6
271854	2861	42.4713	58.6456	6
271956	2862	42.6708	58.5676	6
272027	2863	42.656	58.4744	6
272134	2864	42.8755	58.4648	6
272236	2865	43.1949	58.5533	6
272325	2866	43.4046	58.4978	6
272433	2867	43.6136	58.614	6
272523	2868	43.4678	58.7411	6
272617	2869	43.2162	58.6567	6
272712	2870	42.9688	58.6453	6
272811	2871	43.0786	58.785	6
272912	2872	42.5227	58.851	6
273026	2873	43.3773	58.8924	6
273147	2874	43.0157	59.0758	6
273250	2875	42.5682	59.0973	6
273383	2876	43.3209	59.0734	6
273522	2877	43.4436	59.1384	6
273662	2878	42.5858	59.2477	6
273799	2879	42.6613	59.349	6
273882	2880	42.8249	59.3899	6
273971	2881	43.0248	59.2066	6
274073	2882	43.1849	59.1949	6
274179	2883	43.5186	59.2032	6
274319	2884	43.6971	59.3323	6
274431	2885	42.5886	59.4737	6
274536	2886	42.7132	59.2096	6
274630	2887	43.4062	59.473	6
274734	2888	43.6244	59.5078	6
274846	2889	43.4766	59.6713	6
274964	2890	43.1423	59.6193	6
275068	2891	42.7824	59.6504	6
275163	2892	42.7007	59.7505	6
275263	2893	42.919	59.8218	6
275357	2894	43.3103	59.7927	6
275470	2895	42.9381	60.0041	6
275550	2896	43.0902	60.0371	6
275660	2897	42.9681	60.1659	6
275749	2898	43.4397	59.8914	6
275855	2899	42.9368	60.4463	6
275950	2900	43.2546	60.4579	6
276058	2901	43.6864	60.3738	6
276164	2902	43.7161	60.1867	6
276262	2903	43.0083	60.2509	6
276357	2904	43.0426	60.9468	6
276460	2905	43.1912	60.873	6
276580	2906	43.7167	60.5784	6
276677	2907	43.1875	60.6354	6
276785	2908	43.2031	60.7437	6
276861	2909	43.2495	61.246	6
276952	2910	43.2222	61.065	6
277051	2911	43.3422	60.9407	6
277152	2912	43.63	61.0849	6
277263	2913	43.6727	61.1924	6
277357	2914	43.5148	61.2282	6
277444	2915	43.5965	61.3837	6
277565	2916	43.9232	61.5707	6
277694	2917	43.9324	61.3302	6
277711	2918	44.1463	61.478	6
277799	2919	44.5434	61.2982	6
277903	2920	44.9893	61.3399	6
278009	2921	45	61.4084	6
278094	2922	44.9777	61.16	6
278207	2923	44.512	61.1957	6
278300	2924	44.5102	61.0876	6
278382	2925	44.2054	60.8272	6
278477	2926	43.8518	60.7781	6
278570	2927	44.1883	60.5502	6
278667	2928	44.5388	60.4451	6
278791	2929	44.9281	60.5133	6
278895	2930	43.9664	60.375	6
278992	2931	44.129	60.1368	6
279087	2932	44.4016	60.217	6
279189	2933	44.6716	60.1422	6
279281	2934	44.8718	60.2885	6
279386	2935	43.7593	59.9484	6
279470	2936	44.3779	60.0295	6
279559	2937	44.1884	59.8851	6
279649	2938	43.7406	59.8437	6
279760	2939	44.36	59.7557	6
279859	2940	44.6955	59.7121	6
279969	2941	43.9739	59.5597	6
280047	2942	43.854	59.6523	6
280164	2943	44.2343	59.665	6
280257	2944	44.3778	59.6014	6
280350	2945	43.9962	59.4591	6
280438	2946	44.4282	59.4559	6
280545	2947	44.7428	59.5558	6
280644	2948	44.5901	59.3118	6
280744	2949	43.7485	59.1594	6
280837	2950	43.9615	59.0825	6
280943	2951	44.2615	59.1392	6
281044	2952	44.1373	58.956	6
281158	2953	44.5406	58.8829	6
281277	2954	43.7537	58.7248	6
281379	2955	43.9829	58.666	6
281488	2956	44.2497	58.809	6
281607	2957	44.1778	58.8858	6
281726	2958	44.3564	58.7524	6
281850	2959	44.1489	58.6001	6
281954	2960	44.4372	58.607	6
282047	2961	44.6259	58.6897	6
282163	2962	44.706	58.5958	6
282281	2963	43.6215	58.481	6
282395	2964	43.8482	58.3812	6
282497	2965	44.1514	58.4377	6
282593	2966	44.4272	58.4905	6
282696	2967	44.6865	58.4611	6
282800	2968	44.4353	58.3657	6
282906	2969	44.6969	58.2867	6
283015	2970	44.4305	58.2794	6
283100	2971	44.6276	58.225	6
283205	2972	44.1143	58.3391	6
283308	2973	43.7559	58.2687	6
283414	2974	44.828	58.3419	6
283517	2975	43.6164	58.1868	6
283614	2976	43.7988	58.044	6
283737	2977	44.1255	58.06	6
283840	2978	44.3233	58.1039	6
283953	2979	44.4556	58.1616	6
284058	2980	44.0013	57.9988	6
284157	2981	43.8072	57.9218	6
284272	2982	43.5919	57.917	6
284381	2983	43.6259	57.7974	6
284484	2984	43.6019	57.6755	6
284583	2985	44.4002	57.8009	6
284695	2986	44.2036	57.6159	6
284790	2987	43.5336	57.3969	6
284899	2988	43.8581	57.4607	6
285000	2989	44.0242	57.3708	6
285103	2990	44.3428	57.4329	6
285200	2991	44.1093	57.2661	6
285319	2992	44.3771	57.2289	6
285444	2993	43.8979	57.2909	6
285556	2994	43.8401	57.3694	6
285666	2995	43.7051	57.2679	6
285769	2996	43.5473	57.0894	4
285873	2997	43.8261	57.1207	6
285971	2998	44.1296	57.0829	6
286060	2999	44.1304	56.9963	6
286160	3000	43.9163	56.9997	6
286288	3001	44.0624	56.8399	4
286373	3002	44.2502	56.7947	4
286477	3003	43.5963	56.8073	4
286550	3004	43.8316	56.7481	4
286646	3005	44.0589	56.6888	4
286725	3006	43.6558	56.6344	4
286816	3007	44.107	56.5685	4
286899	3008	43.8313	56.5259	4
286976	3009	43.567	56.5095	4
287067	3010	43.7181	56.3999	4
287152	3011	43.8678	56.4402	4
287236	3012	43.7359	56.2123	4
287330	3013	43.4717	56.1705	4
287413	3014	43.9409	56.1071	4
287498	3015	43.4986	56.046	4
287578	3016	43.7829	56.006	4
287675	3017	43.9745	55.945	4
287755	3018	43.6654	55.8853	4
287845	3019	43.9396	55.8266	4
287940	3020	43.4257	55.9056	4
288010	3021	43.8272	55.7838	4
288108	3022	43.5526	55.7554	4
288175	3023	43.9939	55.7413	4
288275	3024	44.0634	55.7188	4
288374	3025	43.9158	55.5641	4
288472	3026	43.6314	55.6375	4
288565	3027	43.5697	55.4818	4
288658	3028	43.9374	55.4677	4
288732	3029	43.7233	55.3789	4
288809	3030	43.7162	55.2542	4
288894	3031	43.9105	55.3361	4
288968	3032	43.6412	55.0665	4
289059	3033	43.8548	55.0882	4
289142	3034	43.2066	55.0212	4
289232	3035	43.9802	55.2129	4
289331	3036	43.4271	54.981	4
289414	3037	43.7745	54.9243	4
289490	3038	43.7759	54.8004	4
289568	3039	43.4617	54.7114	4
289655	3040	43.6683	54.67	4
289747	3041	43.5974	54.5376	4
289839	3042	43.8228	54.4645	4
289918	3043	43.6028	54.3895	4
289994	3044	43.6375	54.2643	4
290084	3045	43.7901	54.1789	4
290177	3046	43.6834	54.0772	4
290256	3047	43.4445	54.1165	4
290345	3048	43.5169	53.9271	4
290459	3049	43.7884	53.924	4
290566	3050	43.7715	53.8417	4
290681	3051	43.5928	53.8342	4
290800	3052	43.5674	53.7271	4
290885	3053	43.7833	53.7003	4
290985	3054	43.5296	53.5911	4
291073	3055	43.4525	53.5233	4
291156	3056	43.8124	53.5228	4
291250	3057	43.6486	53.3877	4
291331	3058	43.9245	53.3791	4
291428	3059	43.5394	53.2879	4
291531	3060	43.7716	53.2307	4
291649	3061	43.4396	53.1218	4
291744	3062	43.7409	53.0098	4
291835	3063	43.6513	52.9066	4
291931	3064	43.4139	52.8518	4
292021	3065	43.8604	52.8153	4
292103	3066	43.8173	52.6635	4
292188	3067	43.6187	52.5781	4
292273	3068	43.9058	52.5057	4
292362	3069	43.9108	52.3637	4
292450	3070	44.0676	52.3083	4
292538	3071	44.159	52.1996	4
292637	3072	43.9319	52.0409	4
292745	3073	43.8558	51.9167	8
292832	3074	43.8569	51.6954	8
292906	3075	43.8149	51.4935	8
293011	3076	43.9579	51.407	8
293101	3077	43.8608	51.3131	8
293194	3078	44.4273	52.0767	4
293318	3079	44.3911	52.218	4
293426	3080	44.6547	52.2764	4
293541	3081	44.3723	52.3461	4
293638	3082	44.8565	52.1227	8
293742	3083	44.9268	52.3078	4
293822	3084	44.8328	52.4325	4
293911	3085	44.2635	52.4306	4
294028	3086	44.1851	52.7159	4
294136	3087	44.4094	52.5578	4
294224	3088	44.6584	52.6336	4
294326	3089	44.5809	52.794	4
294422	3090	44.8693	52.7804	4
294508	3091	44.8298	52.5645	4
294613	3092	44.0546	53.0761	4
294705	3093	44.2007	53.1944	4
294784	3094	44.2172	52.8911	4
294864	3095	44.4419	53.0591	4
294975	3096	44.7431	52.9695	4
295064	3097	44.9293	53.1332	4
295157	3098	44.0823	53.3126	4
295241	3099	44.3465	53.2831	4
295322	3100	44.6173	53.216	4
295411	3101	44.0626	53.5487	4
295518	3102	44.2353	53.6241	4
295612	3103	43.8768	53.5971	4
295706	3104	44.2643	53.4828	4
295810	3105	44.6418	53.5513	4
295895	3106	44.9382	53.5605	4
295988	3107	44.7694	53.4089	4
296077	3108	44.1754	53.7298	4
296165	3109	44.0404	53.8189	4
296241	3110	44.2328	53.8601	4
296326	3111	44.1932	53.9658	4
296425	3112	44.4505	54.0175	4
296511	3113	43.9887	54.0519	4
296593	3114	44.6555	53.8735	4
296691	3115	44.4216	53.7275	4
296774	3116	44.7806	53.7576	4
296843	3117	44.6079	53.6234	4
296917	3118	44.8785	53.6122	4
296991	3119	44.9466	53.6995	4
297051	3120	44.9073	53.8841	4
297161	3121	44.809	53.9567	4
297234	3122	43.9565	54.3246	4
297328	3123	44.1155	54.2301	4
297414	3124	44.2097	54.3361	4
297506	3125	44.1126	54.3962	4
297596	3126	44.3245	54.3599	4
297682	3127	44.6087	54.319	4
297789	3128	44.3387	54.2259	4
297865	3129	44.7217	54.1729	4
297963	3130	44.8857	54.1253	4
298076	3131	44.8947	54.2646	4
298175	3132	44.8195	54.3731	4
298270	3133	44.6892	54.2572	4
298360	3134	44.4362	54.1493	4
298441	3135	44.1665	54.1145	4
298529	3136	44.6751	54.0312	4
298641	3137	43.9715	54.6698	4
298730	3138	44.1357	54.6089	4
298820	3139	43.9922	54.5378	4
298904	3140	44.1258	54.4836	4
299016	3141	44.4397	54.4702	4
299103	3142	44.5368	54.5538	4
299183	3143	44.5968	54.5007	4
299269	3144	44.7889	54.4919	4
299399	3145	44.7897	54.5409	4
299502	3146	44.8041	54.6611	4
299596	3147	44.9214	54.7539	4
299699	3148	44.6136	54.6843	4
299788	3149	44.6654	54.775	4
299868	3150	44.4365	54.8109	4
299953	3151	44.2232	54.8498	4
300044	3152	44.071	54.8634	4
300124	3153	44.0453	54.8071	4
300195	3154	44.4307	54.6527	4
300282	3155	44.3792	54.9189	4
300374	3156	44.2728	54.9869	4
300465	3157	44.2393	55.0548	4
300566	3158	44.3657	55.1105	4
300645	3159	44.0803	55.153	4
300727	3160	44.6918	55.1136	4
300819	3161	44.8759	54.9721	4
300915	3162	44.6103	54.975	4
301005	3163	44.615	54.8826	4
301086	3164	44.0727	55.3502	4
301179	3165	44.2843	55.2849	4
301265	3166	44.3542	55.3653	4
301359	3167	44.2094	55.4458	4
301456	3168	44.3735	55.2056	4
301548	3169	44.7805	55.2066	4
301634	3170	44.6423	55.3196	4
301726	3171	44.9326	55.2074	4
301795	3172	44.9476	55.3685	4
301877	3173	44.7276	55.4508	4
301963	3174	44.5645	55.5187	4
302045	3175	44.2516	55.8941	4
302128	3176	44.1474	55.8196	4
302219	3177	44.3734	55.735	4
302316	3178	44.2266	55.6525	4
302408	3179	44.2341	55.5921	4
302494	3180	44.463	55.6369	4
302586	3181	44.7485	55.6326	4
302679	3182	44.6502	55.7443	4
302777	3183	44.4839	55.8436	4
302867	3184	44.7241	55.8527	4
302963	3185	44.8857	55.8621	4
303063	3186	44.9657	55.7567	4
303152	3187	44.8275	55.7166	4
303256	3188	44.9107	55.5607	4
303339	3189	44.208	56.1401	4
303409	3190	44.189	56.0059	4
303501	3191	44.3353	56.0292	4
303590	3192	44.4669	56.0843	4
303674	3193	44.3566	56.203	4
303759	3194	44.777	56.1731	4
303826	3195	44.6695	55.9942	4
303915	3196	44.9362	55.9712	4
304021	3197	44.9737	56.1285	4
304109	3198	45.1144	56.1618	4
304202	3199	45.0695	56.106	4
